"","postgresID","SessionDateTime","final_role","Email","Organization","Attended","DisciplinesRepresented","OrgType","city","state","latitude","longitude","community_area"
"22","272","05/11/2020 - 4PM","Teacher","4a5c1ed0","35df8e77","N","Visual_arts","School","Chicago","IL",41.90695,-87.69412,"South Shore"
"23","272","05/07/2020 - 4PM","Teacher","4a5c1ed0","35df8e77","Y","Visual_arts","School","Chicago","IL",41.8615,-87.71836,"South Shore"
"24","337","05/11/2020 - 4PM","Teacher","34b473f9","5cb85dee","N","Visual Arts","School","Chicago","IL",41.88375,-87.66792,"Forest Glen"
"25","365","5/07/2020 - 9AM","Teaching Artist","7ea6264f","ae974e7e","Y",NA,"School","Chicago","IL",41.85834,-87.72184,"Norwood Park"
"26","384","05/11/2020 - 4PM","Teacher","3230be6c","4e36a15e","Y","Dance","School","Chicago","IL",41.69726,-87.63112,"Lake View"
"27","385","05/07/2020 - 4PM","Teacher","bd87f0d5","0db8e282","Y","Theatre","School","Chicago","IL",41.86712,-87.711,"New City"
"28","420","05/11/2020 - 4PM","Teacher","46bff6c8","c5d0280f","Y","Dance","School","Chicago","IL",41.87786,-87.69917,"North Center"
"29","420","05/11/2020 - 4PM","Teacher","d9a56d14","c5d0280f","Y","Dance","School","Chicago","IL",41.85648,-87.73081,"North Center"
"30","435","05/11/2020 - 4PM","Teacher","35899f1c","e1eb0efb","Y","Music","School","Chicago","IL",41.82568,-87.6675,"Washington Heights"
"31","463","05/11/2020 - 4PM","Teacher","ab17bb6f","ea9f1980","Y","Music","School","Chicago","IL",41.90005,-87.66287,"Lincoln Park"
"32","474","4/23/2020 - 10AM","Teacher","733c0460","ff91fff5","Y","Visual Art","School","Chicago","IL",41.7652,-87.604,"West Town"
"33","488","5/06/2020 - 3PM","Teacher","657fc658","5214a6be","N",NA,"School","Chicago","IL",41.89549,-87.66444,"Irving Park"
"34","532","05/20/2020 - 9AM","Teaching Artist","d2bb536f","fc68a09f","Y",NA,"School","Chicago","IL",41.91485,-87.72957,"Portage Park"
"35","532","05/07/2020 - 4PM","Teacher","feb8a50e","eaf6fb0f","N","Music","School","Chicago","IL",41.89225,-87.66124,"Portage Park"
"36","532","05/06/2020 - 9AM","Teaching Artist","d2bb536f","fc68a09f","Y",NA,"School","Chicago","IL",41.8077436,-87.6776045,"Portage Park"
"37","537","5/04/2020 - 2PM","Teacher","9e34143d","b79e4886","Y","Dance","School","Chicago","IL",41.7708441,-87.6325857,"Lake View"
"38","537","05/07/2020 - 4PM","Teacher","b72c21e7","14b3483a","Y","Visual Arts","School","Chicago","IL",41.9225467,-87.68081,"Lake View"
"39","572","05/11/2020 - 4PM","Teacher","0d8d6307","a953b3f3","N","Music","School","Chicago","IL",41.8327688,-87.6266361,"North Park"
"40","572","05/07/2020 - 4PM","Teacher","0d8d6307","a953b3f3","N","Music","School","Chicago","IL",41.9129724,-87.696402,"North Park"
"41","585","05/07/2020 - 4PM","Teacher","8e11acfd","0bb73793","Y","Dance","School","Chicago","IL",41.885368,-87.762958,"West Town"
"42","613","05/07/2020 - 4PM","Teacher","178438af","696658df","Y","Music","School","Chicago","IL",41.865045,-87.7247652,"West Town"
"43","670","5/04/2020 - 2PM","Teacher","02b5a4f3","699923dd","Y","Dance","School","Chicago","IL",41.8973278,-87.7221372,"Austin"
"44","720","05/07/2020 - 4PM","Teacher","77d4228c","dc351f27","Y","Theatre","School","Chicago","IL",41.86538,-87.67574,"South Lawndale"
"45","746","05/11/2020 - 4PM","Teacher","9e6edd5c","cdde06a5","N","Visual Arts","School","Chicago","IL",41.85848,-87.70881,"West Town"
"46","746","05/07/2020 - 4PM","Teacher","74916002","7d677fdb","N","Visual Arts","School","Chicago","IL",41.86436,-87.70107,"West Town"
"47","769","05/11/2020 - 4PM","Teacher","2e8bf64e","8c38327e","Y","Music","School","Chicago","IL",41.98328,-87.67124,"Brighton Park"
"48","771","05/07/2020 - 4PM","Teacher","1180ec68","dcc51625","N","Music","School","Chicago","IL",41.74596,-87.65151,"New City"
"49","789","05/11/2020 - 4PM","Teacher","289b406d","a26f565f","Y","Dance","School","Chicago","IL",41.85626,-87.6281,"Washington Park"
"50","791","05/07/2020 - 4PM","Teacher","ccbf8747","fb14a8df","Y","Music","School","Chicago","IL",41.82809,-87.62436,"West Elsdon"
"51","1","5/07/2020 - 9AM","Program Manager","a457a023","efe7b45a","N",NA,"Partner","Chicago","IL",41.87251,-87.7636,"West Town"
"52","1021","4/16/2020 - 9AM","Community Member","8395ec1e","fbaa6d80","Y","Multi-disciplinary","Partner","Chicago","IL",41.8923,-87.70809,"Loop"
"53","1044","5/04/2020 - 2PM","Executive Director","9e06d120","5dc80525","N",NA,"Partner","Chicago","IL",41.77519,-87.66371,"Lower West Side"
"54","106","05/06/2020 - 9AM","Program Manager","35f7b161","4d76fbd9","Y",NA,"Partner","Chicago","IL",41.82744,-87.60806,"Loop"
"55","106","05/20/2020 - 9AM","Program Manager","35f7b161","4d76fbd9","Y",NA,"Partner","Chicago","IL",41.81098,-87.59842,"Loop"
"56","1115","4/22/2020 - 2PM","Program Manager","07038908","343bc22a","Y","Music;Theatre","Partner","Chicago","IL",41.77853,-87.59807,"Hermosa"
"57","113","4/30/2020 - 9AM","Program Manager","329cb571","5cf5a929","N",NA,"Partner","Chicago","IL",41.81402,-87.60869,"Near West Side"
"58","114","05/06/2020 - 9AM","Executive Director","82d3db7b","ed7c8184","Y",NA,"Partner","Chicago","IL",41.85941,-87.6679,"Kenwood"
"59","12","4/23/2020 - 10AM","Program Manager","e9fd69fa","22537a04","Y",NA,"Partner","Evanston","IL",41.84986,-87.69239,NA
"60","1209","4/16/2020 - 9AM","Executive Director","751be46d","364d9855","Y","Dance;Multi-disciplinary","Partner","Chicago","IL",41.8,-87.69361,"Near North Side"
"61","121","4/16/2020 - 12PM","Program Manager","d1feee8b","02c40125","N",NA,"Partner","Chicago","IL",41.80821,-87.73068,"Loop"
"62","122","4/30/2020 - 9AM","Teaching Artist","d4fab32e","879ea667","N",NA,"Partner","Chicago","IL",41.84442,-87.61848,"Kenwood"
"63","122","4/27/2020 - 1PM","Executive Director","f9fb8567","879ea667","Y",NA,"Partner","Chicago","IL",41.8086,-87.6972,"Kenwood"
"64","1220","5/04/2020 - 2PM","Executive Director","04aa9890","4b160c0e","Y",NA,"Partner","Chicago","IL",41.86298,-87.65967,"Lincoln Square"
"65","1220","4/20/2020 - 2PM","Executive Director","04aa9890","4b160c0e","Y",NA,"Partner","Chicago","IL",41.6537,-87.60495,"Lincoln Square"
"66","1223","4/23/2020 - 10AM","Community Member","989d191a","bbfaf8a2","N",NA,"Partner","Nashville","TN",41.74498,-87.54972,NA
"67","1336","4/20/2020 - 2PM","Executive Director","59cdb75d","81d7143a","Y",NA,"Partner","Evanston","IL",41.90779,-87.66474,NA
"68","1336","5/06/2020 - 3PM","Executive Director","59cdb75d","81d7143a","Y",NA,"Partner","Evanston","IL",41.87909,-87.67842,NA
"69","139","4/22/2020 - 2PM","Program Manager","6a7263e3","210c1f80","Y","Theatre;Literary Arts","Partner","Chicago","IL",41.82307,-87.6942,"Rogers Park"
"70","145","4/22/2020 - 2PM","Program Manager","deba5f95","7f7e4b37","N","Theatre","Partner","Chicago","IL",41.86271,-87.66014,"Near North Side"
"71","149","4/23/2020 - 10AM","Program Manager","352ff204","9582513e","Y",NA,"Partner","Chicago","Illinois",41.84575,-87.68586,"Loop"
"72","149","4/20/2020 - 2PM","Program Manager","352ff204","9582513e","Y",NA,"Partner","Chicago","Illinois",41.8309,-87.61345,"Loop"
"73","149","4/30/2020 - 9AM","Program Manager","352ff204","9582513e","N",NA,"Partner","Chicago","Illinois",41.73301,-87.54506,"Loop"
"74","149","4/27/2020 - 1PM","Teaching Artist","851ed3c3","425bc14f","Y",NA,"Partner","Chicago","Illinois",41.74338,-87.66595,"Loop"
"75","149","4/22/2020 - 2PM","Program Manager","352ff204","9582513e","Y","Multi-disciplinary","Partner","Chicago","Illinois",41.80115,-87.70944,"Loop"
"76","149","4/27/2020 - 1PM","Program Manager","352ff204","9582513e","N",NA,"Partner","Chicago","Illinois",41.90723,-87.64544,"Loop"
"77","153","05/20/2020 - 9AM","Executive Director","0aeae94f","e884b72d","Y",NA,"Partner","Chicago","IL",41.9025465,-87.6635851,"Near North Side"
"78","153","4/30/2020 - 9AM","Program Manager","b5d06e37","e884b72d","N",NA,"Partner","Chicago","IL",41.7458355,-87.6520244,"Near North Side"
"79","153","05/06/2020 - 9AM","Executive Director","0aeae94f","e884b72d","Y",NA,"Partner","Chicago","IL",41.7523278,-87.6002223,"Near North Side"
"80","159","5/06/2020 - 3PM","Program Manager","7632c866","6f298fe2","Y",NA,"Partner","Chicago","IL",41.804644,-87.6255003,"Near North Side"
"81","159","4/16/2020 - 12PM","Executive Director","7dee8299","52e9c29f","Y","Theatre","Partner","Chicago","IL",41.7675808,-87.6678672,"Near North Side"
"82","159","4/20/2020 - 2PM","Program Manager","727120f7","5f996aa2","N",NA,"Partner","Chicago","IL",41.7206932,-87.6620432,"Near North Side"
"83","159","4/30/2020 - 9AM","Program Manager","727120f7","5f996aa2","Y","Visual Arts;Multi-disciplinary","Partner","Chicago","IL",41.77097,-87.69251,"Near North Side"
"84","159","4/22/2020 - 2PM","Program Manager","7dee8299","52e9c29f","N",NA,"Partner","Chicago","IL",41.86923,-87.71001,"Near North Side"
"85","159","4/22/2020 - 2PM","Program Manager","727120f7","5f996aa2","N",NA,"Partner","Chicago","IL",41.91779,-87.78801,"Near North Side"
"86","172","05/20/2020 - 9AM","Program Manager","b50788e6","2a29dce7","Y",NA,"Partner","DeKalb","IL",41.88014,-87.74214,NA
"87","172","05/06/2020 - 9AM","Program Manager","b50788e6","2a29dce7","Y",NA,"Partner","DeKalb","IL",41.84159,-87.62535,NA
"88","19","4/22/2020 - 2PM","Program Manager","38ebb946","a7ce7aaa","Y","Music;Theatre;Dance;Literary Arts","Partner","Chicago","IL",41.93793,-87.72677,"Loop"
"89","191","4/16/2020 - 9AM","Program Manager","4251fe2d","b6a25508","N",NA,"Partner","Chicago","IL",41.90157,-87.70731,"Loop"
"90","191","4/20/2020 - 2PM","Executive Director","4251fe2d","b6a25508","Y",NA,"Partner","Chicago","IL",41.89518,-87.76034,"Loop"
"91","206","4/20/2020 - 2PM","Program Manager","85da23ac","90e74dca","Y",NA,"Partner","Chicago","IL",41.86508,-87.72476,"Loop"
"92","208","4/22/2020 - 2PM","Program Manager","026eb115","4d623866","N",NA,"Partner","Chicago","IL",41.7521,-87.57538,"Near West Side"
"93","208","5/06/2020 - 3PM","Program Manager","026eb115","4d623866","Y",NA,"Partner","Chicago","IL",41.75131,-87.64161,"Near West Side"
"94","21","4/23/2020 - 10AM","Program Manager","00bdf070","28ad03e2","Y",NA,"Partner","Chicago","IL",41.88265,-87.62672,"Lincoln Square"
"95","21","5/07/2020 - 9AM","Executive Director","d8515ba7","410be872","N",NA,"Partner","Chicago","IL",41.85703,-87.64511,"Lincoln Square"
"96","21","4/16/2020 - 9AM","Program Manager","00bdf070","410be872","N",NA,"Partner","Chicago","IL",41.85464,-87.69525,"Lincoln Square"
"97","214","5/06/2020 - 3PM","Program Manager","f7983a31","4b4e475f","Y",NA,"Partner","Chicago","IL",41.71054,-87.59212,"Lincoln Park"
"98","221","05/15/2020 - 11AM","Program Manager","796b19fd","cebd306f","Y","Visual Art","Partner","Chicago","IL",41.80994,-87.59961,"Near North Side"
"99","223","4/23/2020 - 10AM","Teaching Artist","e6a688cf","5033b78f","N",NA,"Partner","Chicago","IL",41.8906,-87.7028,"Loop"
"100","223","4/30/2020 - 9AM","Teaching Artist","e6a688cf","5033b78f","N",NA,"Partner","Chicago","IL",41.90199,-87.74925,"Loop"
"101","223","4/20/2020 - 2PM","Teaching Artist","e6a688cf","5033b78f","Y",NA,"Partner","Chicago","IL",41.83252,-87.62713,"Loop"
"102","223","05/20/2020 - 9AM","Program Manager","31fa4e4b","37b32ff8","Y",NA,"Partner","Chicago","IL",41.89165,-87.74679,"Loop"
"103","223","05/06/2020 - 9AM","Program Manager","31fa4e4b","37b32ff8","Y",NA,"Partner","Chicago","IL",41.69196,-87.6543,"Loop"
"104","223","5/04/2020 - 2PM","Program Manager","af3d540a","5033b78f","Y",NA,"Partner","Chicago","IL",41.84562,-87.68413,"Loop"
"105","23","5/07/2020 - 9AM","Program Manager","ae895ddc","400d42ba","Y",NA,"Partner","Chicago","IL",41.80071,-87.71113,"Morgan Park"
"106","23","4/27/2020 - 1PM","Teaching Artist","ae895ddc","400d42ba","Y",NA,"Partner","Chicago","IL",41.72999,-87.60678,"Morgan Park"
"107","23","5/06/2020 - 3PM","Program Manager","7b93daea","492cf7ec","Y",NA,"Partner","Chicago","IL",41.8873,-87.70254,"Morgan Park"
"108","23","4/16/2020 - 9AM","Program Manager","7b93daea","492cf7ec","Y","Visual Art;Music;Theatre;Dance","Partner","Chicago","IL",41.81331,-87.69347,"Morgan Park"
"109","23","4/30/2020 - 9AM","Program Manager","7b93daea","492cf7ec","N",NA,"Partner","Chicago","IL",41.70654,-87.6026,"Morgan Park"
"110","23","4/23/2020 - 10AM","Program Manager","7b93daea","492cf7ec","Y",NA,"Partner","Chicago","IL",41.67938,-87.61829,"Morgan Park"
"111","232","4/27/2020 - 1PM","Executive Director","c58ebbe7","ff0f0c28","Y",NA,"Partner","Chicago","IL",41.93963,-87.74102,"Loop"
"112","242","5/07/2020 - 9AM","Program Manager","4f6b5aaa","061f9f48",NA,NA,"Partner","Chicago","IL",41.79339,-87.64088,"Lake View"
"113","250","4/22/2020 - 2PM","Program Manager","2318c07c","f6c065dd","N",NA,"Partner","Chicago","IL",41.8873,-87.70254,"Loop"
"114","250","4/23/2020 - 10AM","Program Manager","404af393","f6c065dd","N",NA,"Partner","Chicago","IL",42.0207627,-87.6727148,"Loop"
"115","250","4/23/2020 - 10AM","Program Manager","a2aff15a","f6c065dd","N",NA,"Partner","Chicago","IL",41.8319456,-87.7080314,"Loop"
"116","250","4/20/2020 - 2PM","Program Manager","404af393","f6c065dd","N",NA,"Partner","Chicago","IL",41.8832458,-87.6517838,"Loop"
"117","250","05/20/2020 - 9AM","Executive Director","4265f2de","f6c065dd","Y","Multi-disciplinary","Partner","Chicago","IL",41.8456193,-87.6841926,"Loop"
"118","250","5/04/2020 - 2PM","Program Manager","29eb26d2","f6c065dd","Y",NA,"Partner","Chicago","IL",41.8456193,-87.6841926,"Loop"
"119","250","4/30/2020 - 9AM","Program Manager","29eb26d2","f6c065dd","N",NA,"Partner","Chicago","IL",41.8779877,-87.6990118,"Loop"
"120","250","4/20/2020 - 2PM","Program Manager","29eb26d2","f6c065dd","Y",NA,"Partner","Chicago","IL",41.8874947,-87.7025234,"Loop"
"121","250","4/30/2020 - 9AM","Program Manager","2318c07c","f6c065dd","N",NA,"Partner","Chicago","IL",41.84037,-87.61851,"Loop"
"122","250","4/27/2020 - 1PM","Program Manager","404af393","f6c065dd","N",NA,"Partner","Chicago","IL",41.91942,-87.76185,"Loop"
"123","250","5/04/2020 - 2PM","Program Manager","2318c07c","f6c065dd","N",NA,"Partner","Chicago","IL",41.80272,-87.66193,"Loop"
"124","250","5/06/2020 - 3PM","Program Manager","29eb26d2","f6c065dd","Y",NA,"Partner","Chicago","IL",41.91265,-87.73539,"Loop"
"125","250","4/22/2020 - 2PM","Program Manager","404af393","f6c065dd","N",NA,"Partner","Chicago","IL",41.74535,-87.63463,"Loop"
"126","250","4/30/2020 - 9AM","Program Manager","404af393","f6c065dd","N",NA,"Partner","Chicago","IL",41.88911,-87.70732,"Loop"
"127","250","05/06/2020 - 9AM","Executive Director","4265f2de","f6c065dd","Y",NA,"Partner","Chicago","IL",41.79198,-87.72494,"Loop"
